corridor_id,county_k1,county_k2,n_lines,avg_length_km,max_effective_voltage_kv,year,allocated_shadow_cost_total,allocated_n_binding_total,allocated_n_intervals_total,n_constraints_exposed_year,binding_share_corridor_year,stressed_corridor_year,corridor_exposed_year
GILLESPIE__KIMBLE,GILLESPIE,KIMBLE,3,31.15711605933455,345.0,2022,43665.266348858364,985.6129426129428,1843.868131868132,4,0.5345354830848776,1,1
GLASSCOCK__HOWARD,GLASSCOCK,HOWARD,3,39.13959142004533,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
GLASSCOCK__MIDLAND,GLASSCOCK,MIDLAND,2,29.1871132250324,345.0,2022,1797.4423884615385,33.69230769230769,144.15384615384613,2,0.23372465314834584,1,1
GLASSCOCK__STERLING,GLASSCOCK,STERLING,4,15.283598719885834,345.0,2022,1797.4423884615385,33.69230769230769,144.15384615384613,2,0.23372465314834584,1,1
GOLIAD__KARNES,GOLIAD,KARNES,2,79.80722868336215,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
GOLIAD__VICTORIA,GOLIAD,VICTORIA,1,19.2082881149864,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
GONZALES__KARNES,GONZALES,KARNES,1,24.80010609342065,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
GRAY__ROBERTS,GRAY,ROBERTS,1,37.5975511083139,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
GRAY__WHEELER,GRAY,WHEELER,2,59.020527938977466,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
GRIMES__MADISON,GRIMES,MADISON,2,40.22114093039002,345.0,2022,578260.8226566667,1322.0,3302.6666666666665,1,0.4002825999192572,1,1
GRIMES__MONTGOMERY,GRIMES,MONTGOMERY,2,47.9228288203872,345.0,2022,37872.434074,131.4,2198.4,1,0.0597707423580786,1,1
GRIMES__WALKER,GRIMES,WALKER,1,51.47864768557029,345.0,2022,622613.0757206668,1483.4,5546.066666666667,3,0.26746883677320865,1,1
GRIMES__WALLER,GRIMES,WALLER,2,42.97385963324737,345.0,2022,37872.434074,131.4,2198.4,1,0.0597707423580786,1,1
GUADALUPE__HAYS,GUADALUPE,HAYS,2,4.171486651546671,345.0,2022,93153.69103,1935.0,4955.0,2,0.3905146316851665,1,1
GUADALUPE__WILSON,GUADALUPE,WILSON,3,42.10601846464946,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HALE__LAMB,HALE,LAMB,1,87.55215828651693,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
HALE__LUBBOCK,HALE,LUBBOCK,3,44.59780412872908,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HALE__SWISHER,HALE,SWISHER,1,63.6482953923557,230.0,2022,34235.52107,953.0,1942.3,1,0.49065540853627143,1,1
HALL__MOTLEY,HALL,MOTLEY,1,42.41556627423594,345.0,2022,34235.52107,953.0,1942.3,1,0.49065540853627143,1,1
HANSFORD__SHERMAN,HANSFORD,SHERMAN,1,55.0798032667401,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HARDEMAN__WILBARGER,HARDEMAN,WILBARGER,1,52.8761393333068,345.0,2022,34235.52107,953.0,1942.3,1,0.49065540853627143,1,1
HARDIN__JASPER,HARDIN,JASPER,1,25.69598936622254,500.0,2022,0.0,0.0,0.0,0,0.0,0,0
HARDIN__JEFFERSON,HARDIN,JEFFERSON,2,23.741631434409456,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
HARDIN__LIBERTY,HARDIN,LIBERTY,1,26.491135574419253,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
HARRISON__MARION,HARRISON,MARION,2,33.43438979725412,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HARRISON__PANOLA,HARRISON,PANOLA,1,24.75128811582688,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HARRISON__UPSHUR,HARRISON,UPSHUR,2,12.77930339877826,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HARRIS__LIBERTY,HARRIS,LIBERTY,2,22.478206391259278,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HARRIS__MONTGOMERY,HARRIS,MONTGOMERY,2,47.9228288203872,345.0,2022,37872.434074,131.4,2198.4,1,0.0597707423580786,1,1
HARRIS__WALLER,HARRIS,WALLER,2,42.97385963324737,345.0,2022,37872.434074,131.4,2198.4,1,0.0597707423580786,1,1
HASKELL__JONES,HASKELL,JONES,6,34.59564771206912,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HASKELL__KNOX,HASKELL,KNOX,3,56.63059865310076,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HASKELL__STONEWALL,HASKELL,STONEWALL,1,63.83102444174045,345.0,2022,4864.217467,69.75,121.35,1,0.5747836835599506,1,1
HASKELL__THROCKMORTON,HASKELL,THROCKMORTON,3,43.03415247012922,345.0,2022,18610.509716285713,492.89285714285717,1005.0642857142857,2,0.49040928440966824,1,1
HAYS__TRAVIS,HAYS,TRAVIS,2,35.34405049940318,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HENDERSON__KAUFMAN,HENDERSON,KAUFMAN,2,37.04074198551679,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HENDERSON__NAVARRO,HENDERSON,NAVARRO,2,13.341158103673587,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HENDERSON__SMITH,HENDERSON,SMITH,2,46.3322574581952,345.0,2022,4864.217467,69.75,121.35,1,0.5747836835599506,1,1
HENDERSON__VAN ZANDT,HENDERSON,VAN ZANDT,2,46.3322574581952,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HIDALGO__STARR,HIDALGO,STARR,1,30.682165425508465,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HILL__MCLENNAN,HILL,MCLENNAN,3,29.71839228362744,345.0,2022,13821.46787,66.0,147.0,2,0.4489795918367347,1,1
HOCKLEY__LAMB,HOCKLEY,LAMB,1,77.8239300317893,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
HOCKLEY__LUBBOCK,HOCKLEY,LUBBOCK,2,40.956889552866976,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HOCKLEY__TERRY,HOCKLEY,TERRY,2,35.971157457236586,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HOOD__JOHNSON,HOOD,JOHNSON,5,20.613136855660983,345.0,2022,3823.8327974999997,26.5,233.5,3,0.11349036402569593,1,1
HOOD__PARKER,HOOD,PARKER,3,40.44065707284269,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HOOD__SOMERVELL,HOOD,SOMERVELL,7,23.63639153413513,345.0,2022,13746.292249285714,423.14285714285717,883.7142857142857,1,0.47882314904623346,1,1
HOPKINS__HUNT,HOPKINS,HUNT,4,28.66810074695591,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HOUSTON__WALKER,HOUSTON,WALKER,1,51.47864768557029,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HOWARD__MARTIN,HOWARD,MARTIN,2,42.70593875675989,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HOWARD__MITCHELL,HOWARD,MITCHELL,3,58.534890338512575,345.0,2022,35205.5016,28.0,313.0,1,0.08945686900958466,1,1
HUNT__KAUFMAN,HUNT,KAUFMAN,1,32.76597762606231,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HUNT__RAINS,HUNT,RAINS,1,7.354028915811806,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
HUNT__ROCKWALL,HUNT,ROCKWALL,1,32.76597762606231,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
JACKSON__LAVACA,JACKSON,LAVACA,2,34.726891027084115,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
JACKSON__VICTORIA,JACKSON,VICTORIA,1,37.58797937588532,345.0,2022,21978.73943,15.6,37.2,2,0.4193548387096774,1,1
JACKSON__WHARTON,JACKSON,WHARTON,3,35.68058714335118,345.0,2022,21978.73943,15.6,37.2,2,0.4193548387096774,1,1
JACK__PALO PINTO,JACK,PALO PINTO,3,28.851839136848213,345.0,2022,13746.599762619047,423.4761904761905,898.3809523809523,2,0.4713770804622072,1,1
JACK__WISE,JACK,WISE,5,33.43009975838582,345.0,2022,18610.509716285713,492.89285714285717,1005.0642857142857,2,0.49040928440966824,1,1
JACK__YOUNG,JACK,YOUNG,5,35.95050638725067,345.0,2022,18610.817229619046,493.2261904761905,1019.7309523809523,3,0.48368267073247617,1,1
JASPER__NEWTON,JASPER,NEWTON,1,25.69598936622254,500.0,2022,0.0,0.0,0.0,0,0.0,0,0
JEFFERSON__ORANGE,JEFFERSON,ORANGE,6,22.43467229984918,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
JIM WELLS__LIVE OAK,JIM WELLS,LIVE OAK,1,58.76199288865215,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
JOHNSON__PARKER,JOHNSON,PARKER,2,15.98001938065893,345.0,2022,13746.292249285714,423.14285714285717,883.7142857142857,1,0.47882314904623346,1,1
JOHNSON__TARRANT,JOHNSON,TARRANT,4,20.284256254375563,345.0,2022,3823.8327974999997,26.5,233.5,3,0.11349036402569593,1,1
JONES__SHACKELFORD,JONES,SHACKELFORD,5,33.97346167412848,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
JONES__TAYLOR,JONES,TAYLOR,3,27.09164006363102,345.0,2022,23274.649250000002,198.0,673.0,1,0.29420505200594355,1,1
KARNES__LIVE OAK,KARNES,LIVE OAK,1,24.721851068029203,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
KARNES__WILSON,KARNES,WILSON,3,30.599086182829183,345.0,2022,693620.5465584615,3858.6923076923076,7177.153846153846,3,0.5376354458056011,1,1
KAUFMAN__ROCKWALL,KAUFMAN,ROCKWALL,2,27.70221124718122,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
KAUFMAN__VAN ZANDT,KAUFMAN,VAN ZANDT,2,31.827081041946755,345.0,2022,4864.217467,69.75,121.35,1,0.5747836835599506,1,1
KENDALL__KERR,KENDALL,KERR,3,31.15711605933455,345.0,2022,43665.266348858364,985.6129426129428,1843.868131868132,4,0.5345354830848776,1,1
KENEDY__KLEBERG,KENEDY,KLEBERG,1,28.66745740434288,345.0,2022,285277.563195,8088.5,14073.0,1,0.5747530732608541,1,1
KENEDY__WILLACY,KENEDY,WILLACY,1,54.66227066942818,345.0,2022,20998.570812500002,789.25,1426.0,2,0.5534712482468443,1,1
KENT__SCURRY,KENT,SCURRY,2,61.521926786164144,345.0,2022,34238.12789,954.0,1951.55,2,0.4888422023519766,1,1
KENT__STONEWALL,KENT,STONEWALL,1,36.54715842730517,345.0,2022,4866.824287,70.75,130.6,2,0.5417304747320062,1,1
KIMBLE__MENARD,KIMBLE,MENARD,1,38.27010733418549,345.0,2022,29918.97409957265,562.4700854700856,960.1538461538462,3,0.5858124588296036,1,1
KIMBLE__SUTTON,KIMBLE,SUTTON,2,84.91011504290343,345.0,2022,13746.292249285714,423.14285714285717,883.7142857142857,1,0.47882314904623346,1,1
KING__STONEWALL,KING,STONEWALL,1,46.51831292023842,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
KLEBERG__NUECES,KLEBERG,NUECES,2,47.31970777091286,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
LA SALLE__MCMULLEN,LA SALLE,MCMULLEN,1,56.46592941006213,345.0,2022,541307.056895,11185.5,18573.5,1,0.6022289821519907,1,1
LA SALLE__WEBB,LA SALLE,WEBB,1,56.46592941006213,345.0,2022,541307.056895,11185.5,18573.5,1,0.6022289821519907,1,1
LAMAR__RED RIVER,LAMAR,RED RIVER,1,26.85483284917709,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
LAMPASAS__MILLS,LAMPASAS,MILLS,2,65.75099888365183,345.0,2022,13746.292249285714,423.14285714285717,883.7142857142857,1,0.47882314904623346,1,1
LAVACA__VICTORIA,LAVACA,VICTORIA,2,34.726891027084115,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
LEE__WILLIAMSON,LEE,WILLIAMSON,2,13.876971258958156,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
LEON__LIMESTONE,LEON,LIMESTONE,4,23.66314125706708,345.0,2022,246.358835,10.5,127.0,1,0.08267716535433071,1,1
LEON__MADISON,LEON,MADISON,2,40.22114093039002,345.0,2022,578260.8226566667,1322.0,3302.6666666666665,1,0.4002825999192572,1,1
LEON__ROBERTSON,LEON,ROBERTSON,2,19.14217431611021,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
LIBERTY__SAN JACINTO,LIBERTY,SAN JACINTO,1,26.491135574419253,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
LIMESTONE__ROBERTSON,LIMESTONE,ROBERTSON,1,29.429004212408596,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
LIVE OAK__SAN PATRICIO,LIVE OAK,SAN PATRICIO,1,27.50809780805532,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
LUBBOCK__LYNN,LUBBOCK,LYNN,1,43.1859225236587,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
MARION__UPSHUR,MARION,UPSHUR,1,5.084358865995294,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
MARTIN__MIDLAND,MARTIN,MIDLAND,2,39.82039897457688,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
MATAGORDA__WHARTON,MATAGORDA,WHARTON,6,37.51682990622482,345.0,2022,982835.810454,3761.2,16231.1,3,0.2317279790032715,1,1
MEDINA__UVALDE,MEDINA,UVALDE,1,32.68379246584834,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
MIDLAND__UPTON,MIDLAND,UPTON,1,47.424054624536936,345.0,2022,746.640502,64.4,359.8,1,0.17898832684824903,1,1
MILAM__ROBERTSON,MILAM,ROBERTSON,2,31.82675657176448,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
MILAM__WILLIAMSON,MILAM,WILLIAMSON,2,13.876971258958156,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
MITCHELL__NOLAN,MITCHELL,NOLAN,4,29.2082228410214,345.0,2022,2.60682,1.0,9.25,1,0.10810810810810811,1,1
MITCHELL__SCURRY,MITCHELL,SCURRY,4,13.623534859178728,345.0,2022,86114.47014,406.0,3084.25,2,0.13163654048796303,1,1
MONTAGUE__WISE,MONTAGUE,WISE,2,52.71891876709488,345.0,2022,13746.292249285714,423.14285714285717,883.7142857142857,1,0.47882314904623346,1,1
MONTGOMERY__SAN JACINTO,MONTGOMERY,SAN JACINTO,1,26.491135574419253,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
MOORE__POTTER,MOORE,POTTER,2,66.07179505735589,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
MOORE__SHERMAN,MOORE,SHERMAN,1,55.0798032667401,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
MORRIS__TITUS,MORRIS,TITUS,3,24.27679588644768,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
NACOGDOCHES__RUSK,NACOGDOCHES,RUSK,3,36.58472485382568,345.0,2022,4864.217467,69.75,121.35,1,0.5747836835599506,1,1
NEWTON__ORANGE,NEWTON,ORANGE,1,6.711960866394452,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
NOLAN__TAYLOR,NOLAN,TAYLOR,4,22.929943598981048,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
NUECES__SAN PATRICIO,NUECES,SAN PATRICIO,1,27.50809780805532,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
OLDHAM__POTTER,OLDHAM,POTTER,3,56.70574629167893,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
PALO PINTO__PARKER,PALO PINTO,PARKER,2,32.2039937160562,345.0,2022,13746.599762619047,423.4761904761905,898.3809523809523,2,0.4713770804622072,1,1
PANOLA__RUSK,PANOLA,RUSK,1,24.75128811582688,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
PARKER__TARRANT,PARKER,TARRANT,6,25.393741381734475,345.0,2022,5781.94559,52.0,473.0,2,0.10993657505285412,1,1
PARKER__WISE,PARKER,WISE,2,35.910404653940965,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
PECOS__TERRELL,PECOS,TERRELL,1,62.092611026040046,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
POTTER__RANDALL,POTTER,RANDALL,2,42.16854965763844,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
RANDALL__SWISHER,RANDALL,SWISHER,1,89.9808204363193,230.0,2022,0.0,0.0,0.0,0,0.0,0,0
REFUGIO__SAN PATRICIO,REFUGIO,SAN PATRICIO,1,37.58797937588532,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
REFUGIO__VICTORIA,REFUGIO,VICTORIA,1,51.777082996212805,345.0,2022,21882.820876,14.4,33.6,1,0.42857142857142855,1,1
RUNNELS__TAYLOR,RUNNELS,TAYLOR,4,37.48240554892547,345.0,2022,28121.53171111111,528.7777777777778,816.0,1,0.6480119825708062,1,1
RUSK__SMITH,RUSK,SMITH,3,69.01372789184757,345.0,2022,4864.217467,69.75,121.35,1,0.5747836835599506,1,1
SCHLEICHER__SUTTON,SCHLEICHER,SUTTON,2,56.14201703316987,345.0,2022,13746.292249285714,423.14285714285717,883.7142857142857,1,0.47882314904623346,1,1
SCHLEICHER__TOM GREEN,SCHLEICHER,TOM GREEN,1,61.12744223773469,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
SHACKELFORD__STEPHENS,SHACKELFORD,STEPHENS,2,30.89975895877965,345.0,2022,13746.292249285714,423.14285714285717,883.7142857142857,1,0.47882314904623346,1,1
SMITH__VAN ZANDT,SMITH,VAN ZANDT,1,32.76597762606231,345.0,2022,4864.217467,69.75,121.35,1,0.5747836835599506,1,1
STARR__ZAPATA,STARR,ZAPATA,1,65.96384691199566,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
STEPHENS__THROCKMORTON,STEPHENS,THROCKMORTON,2,30.89975895877965,345.0,2022,13746.292249285714,423.14285714285717,883.7142857142857,1,0.47882314904623346,1,1
TARRANT__WISE,TARRANT,WISE,2,65.64298073662192,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
TERRY__YOAKUM,TERRY,YOAKUM,2,35.971157457236586,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
THROCKMORTON__YOUNG,THROCKMORTON,YOUNG,5,38.180395065589394,345.0,2022,18610.509716285713,492.89285714285717,1005.0642857142857,2,0.49040928440966824,1,1
WEBB__ZAPATA,WEBB,ZAPATA,2,56.38387385435217,345.0,2022,0.0,0.0,0.0,0,0.0,0,0
WICHITA__WILBARGER,WICHITA,WILBARGER,6,61.21571285925529,345.0,2022,13746.292249285714,423.14285714285717,883.7142857142857,1,0.47882314904623346,1,1
ANDERSON__CHEROKEE,ANDERSON,CHEROKEE,1,54.99162355161065,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
ANDERSON__HENDERSON,ANDERSON,HENDERSON,1,54.99162355161065,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
ANDREWS__ECTOR,ANDREWS,ECTOR,1,47.86450191691582,230.0,2023,0.0,0.0,0.0,0,0.0,0,0
ANDREWS__GAINES,ANDREWS,GAINES,1,47.86450191691582,230.0,2023,0.0,0.0,0.0,0,0.0,0,0
ANGELINA__NACOGDOCHES,ANGELINA,NACOGDOCHES,1,24.699945368555145,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
ARCHER__CLAY,ARCHER,CLAY,1,37.62891329238208,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
ARCHER__WICHITA,ARCHER,WICHITA,3,30.9184937108971,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
ARCHER__YOUNG,ARCHER,YOUNG,2,26.233043832768747,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
ARMSTRONG__BRISCOE,ARMSTRONG,BRISCOE,2,53.52206586382461,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
ARMSTRONG__CARSON,ARMSTRONG,CARSON,2,53.52206586382461,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__BEXAR,ATASCOSA,BEXAR,1,31.7634084045288,345.0,2023,456.00735,1.6428571428571428,21.928571428571427,1,0.0749185667752443,1,1
ATASCOSA__FRIO,ATASCOSA,FRIO,2,49.71660365264215,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__LIVE OAK,ATASCOSA,LIVE OAK,1,24.721851068029203,345.0,2023,456.00735,1.6428571428571428,21.928571428571427,1,0.0749185667752443,1,1
ATASCOSA__MCMULLEN,ATASCOSA,MCMULLEN,1,56.46592941006213,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__WILSON,ATASCOSA,WILSON,3,43.84606491157511,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
AUSTIN__FAYETTE,AUSTIN,FAYETTE,2,18.866928569816864,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
AUSTIN__WASHINGTON,AUSTIN,WASHINGTON,2,18.866928569816864,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BAILEY__COCHRAN,BAILEY,COCHRAN,1,47.11608976521057,230.0,2023,0.0,0.0,0.0,0,0.0,0,0
BAILEY__LAMB,BAILEY,LAMB,4,107.11503775689484,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BASTROP__CALDWELL,BASTROP,CALDWELL,4,32.48015019873336,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BASTROP__FAYETTE,BASTROP,FAYETTE,2,44.830315078761096,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BASTROP__LEE,BASTROP,LEE,3,14.791149819681593,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BASTROP__TRAVIS,BASTROP,TRAVIS,6,15.734393545184185,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BASTROP__WILLIAMSON,BASTROP,WILLIAMSON,2,28.31351544181843,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BAYLOR__KNOX,BAYLOR,KNOX,1,46.472472978051016,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BAYLOR__WILBARGER,BAYLOR,WILBARGER,1,46.472472978051016,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BEE__KARNES,BEE,KARNES,1,27.50809780805532,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BEE__LIVE OAK,BEE,LIVE OAK,1,27.50809780805532,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BELL__FALLS,BELL,FALLS,2,22.97900880555509,345.0,2023,2844.54103,35.0,194.0,1,0.18041237113402062,1,1
BELL__LAMPASAS,BELL,LAMPASAS,2,65.75099888365183,345.0,2023,4127.3096428571425,273.35714285714283,758.9285714285714,1,0.3601882352941176,1,1
BELL__MILAM,BELL,MILAM,3,41.394058824797554,345.0,2023,1439.6839799999998,51.0,440.0,2,0.1159090909090909,1,1
BELL__WILLIAMSON,BELL,WILLIAMSON,2,58.7912633041738,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BEXAR__COMAL,BEXAR,COMAL,4,23.079211380275467,345.0,2023,10362.514095,121.0,276.5,1,0.4376130198915009,1,1
BEXAR__KENDALL,BEXAR,KENDALL,1,40.70412635822496,345.0,2023,456.00735,1.6428571428571428,22.543956043956044,2,0.07287350718986108,1,1
BEXAR__MEDINA,BEXAR,MEDINA,1,40.70412635822496,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BEXAR__WILSON,BEXAR,WILSON,1,36.9769070208693,345.0,2023,1166245.260195,2521.0,5575.115384615385,3,0.4521879505770836,1,1
BORDEN__HOWARD,BORDEN,HOWARD,2,52.820369993538165,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BORDEN__LYNN,BORDEN,LYNN,1,54.76501685708477,230.0,2023,4431.9388,116.0,1315.0,1,0.08821292775665399,1,1
BORDEN__SCURRY,BORDEN,SCURRY,2,54.453279836875765,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BOSQUE__HILL,BOSQUE,HILL,3,73.78758382259299,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BOSQUE__MCLENNAN,BOSQUE,MCLENNAN,1,42.23776262286374,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BOWIE__CASS,BOWIE,CASS,1,30.32529857350085,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BOWIE__MORRIS,BOWIE,MORRIS,1,26.030601319643985,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BOWIE__RED RIVER,BOWIE,RED RIVER,1,69.7571134006287,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BRAZORIA__FORT BEND,BRAZORIA,FORT BEND,2,31.63817999352374,345.0,2023,59.0741,4.0,12.2,1,0.3278688524590164,1,1
BRAZORIA__GALVESTON,BRAZORIA,GALVESTON,1,28.033518117943,345.0,2023,631.38375,23.0,219.0,1,0.1050228310502283,1,1
BRAZORIA__MATAGORDA,BRAZORIA,MATAGORDA,2,73.16808460620405,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BRAZOS__GRIMES,BRAZOS,GRIMES,2,36.90936665016683,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BRAZOS__ROBERTSON,BRAZOS,ROBERTSON,2,40.59788066399012,345.0,2023,0.0,0.0,103.0,1,0.0,0,1
BRISCOE__FLOYD,BRISCOE,FLOYD,3,37.40680492098013,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BRISCOE__HALL,BRISCOE,HALL,2,56.2306224417309,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BRISCOE__SWISHER,BRISCOE,SWISHER,2,37.58842196125035,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BROOKS__HIDALGO,BROOKS,HIDALGO,1,65.97195813748284,345.0,2023,66062.9618375,1786.75,3937.75,2,0.45374896831947176,1,1
BROOKS__KLEBERG,BROOKS,KLEBERG,1,65.97195813748284,345.0,2023,66062.9618375,1786.75,3937.75,2,0.45374896831947176,1,1
BROWN__COLEMAN,BROWN,COLEMAN,4,35.338189010424344,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BROWN__COMANCHE,BROWN,COMANCHE,1,84.58137031865897,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
BROWN__MILLS,BROWN,MILLS,2,65.75099888365183,345.0,2023,4127.3096428571425,273.35714285714283,758.9285714285714,1,0.3601882352941176,1,1
CALDWELL__GUADALUPE,CALDWELL,GUADALUPE,4,36.27701706314243,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
CALDWELL__HAYS,CALDWELL,HAYS,2,35.34405049940318,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
CALHOUN__REFUGIO,CALHOUN,REFUGIO,1,37.58797937588532,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
CALHOUN__VICTORIA,CALHOUN,VICTORIA,1,37.58797937588532,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
CALLAHAN__EASTLAND,CALLAHAN,EASTLAND,1,55.80265322971882,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
CALLAHAN__SHACKELFORD,CALLAHAN,SHACKELFORD,1,55.80265322971882,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
CAMERON__HIDALGO,CAMERON,HIDALGO,1,61.885584864504814,345.0,2023,123407.10255750001,4021.75,13093.25,4,0.3071620873350772,1,1
CAMERON__WILLACY,CAMERON,WILLACY,1,54.66227066942818,345.0,2023,35947.013230000004,534.0,1047.0,1,0.5100286532951289,1,1
CAMP__MORRIS,CAMP,MORRIS,2,16.77020951372318,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
CAMP__TITUS,CAMP,TITUS,2,12.77930339877826,345.0,2023,0.0,0.0,0.0,0,0.0,0,0
